step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
625.0,1.0,259103.16,259103.16,0.0,0.0,0.0,0.0,1
309.0,1.0,222694.08,222694.08,0.0,0.0,0.0,0.0,1
249.0,1.0,271229.8,271229.8,0.0,0.0,0.0,0.0,1
516.0,1.0,2625132.51,2625132.51,0.0,0.0,0.0,0.0,1
360.0,1.0,758848.47,758848.47,0.0,0.0,0.0,0.0,1
518.0,1.0,1165187.89,1165187.89,0.0,0.0,0.0,0.0,1
413.0,1.0,8536151.16,8536151.16,0.0,0.0,0.0,0.0,1
20.0,0.0,16614.82,16614.82,0.0,904409.29,921024.11,0.0,1
611.0,1.0,59649.33,59649.33,0.0,0.0,0.0,0.0,1
281.0,1.0,7133.97,7133.97,0.0,0.0,0.0,0.0,1
572.0,0.0,340665.18,340665.18,0.0,422032.78,762697.96,0.0,1
461.0,0.0,6273660.45,6273660.45,0.0,763912.31,7037572.76,0.0,1
462.0,1.0,155028.83,155028.83,0.0,0.0,0.0,0.0,1
590.0,1.0,179725.06,179725.06,0.0,0.0,0.0,0.0,1
419.0,0.0,426323.38,426323.38,0.0,102216.61,528539.99,0.0,1
494.0,1.0,503620.99,503620.99,0.0,0.0,0.0,0.0,1
450.0,1.0,1463764.35,1463764.35,0.0,0.0,0.0,0.0,1
240.0,0.0,806850.06,806850.06,0.0,2045274.33,2852124.39,0.0,1
285.0,1.0,212975.59,212975.59,0.0,0.0,0.0,0.0,1
13.0,0.0,1161495.82,1161495.82,0.0,319036.02,1565123.81,0.0,1
178.0,0.0,102660.35,102660.35,0.0,0.0,102660.35,0.0,1
711.0,0.0,219407.52,219407.52,0.0,197970.87,417378.38,0.0,1
405.0,1.0,70756.72,70756.72,0.0,0.0,0.0,0.0,1
196.0,0.0,288148.22,288148.22,0.0,257719.2,545867.42,0.0,1
320.0,0.0,34099.1,34099.1,0.0,0.0,34099.1,0.0,1
48.0,1.0,337974.21,337974.21,0.0,0.0,0.0,0.0,1
425.0,1.0,9585040.37,19585040.37,19585040.37,0.0,0.0,1.0,1
47.0,1.0,225850.53,225850.53,0.0,0.0,0.0,0.0,1
409.0,1.0,1050135.78,1050135.78,0.0,0.0,0.0,0.0,1
549.0,0.0,21662.5,21662.5,0.0,0.0,21662.5,0.0,1
536.0,0.0,624686.04,624686.04,0.0,162545.17,787231.2,0.0,1
680.0,1.0,674541.55,674541.55,0.0,0.0,0.0,0.0,1
277.0,0.0,342988.79,342988.79,0.0,0.0,342988.79,0.0,1
681.0,1.0,807466.16,807466.16,0.0,0.0,0.0,0.0,1
188.0,0.0,237642.64,237642.64,0.0,113161.91,350804.55,0.0,1
413.0,1.0,140333.35,140333.35,0.0,0.0,0.0,0.0,1
522.0,1.0,1543975.74,1543975.74,0.0,0.0,0.0,0.0,1
391.0,0.0,47721.95,47721.95,0.0,39484.71,87206.65,0.0,1
659.0,1.0,420270.22,420270.22,0.0,0.0,0.0,0.0,1
571.0,1.0,972723.96,972723.96,0.0,0.0,0.0,0.0,1
741.0,1.0,48442.88,48442.88,0.0,0.0,0.0,0.0,1
444.0,1.0,10000000.0,23752520.6,13752520.6,0.0,0.0,0.0,1
220.0,0.0,1179162.08,1179162.08,0.0,29723.31,1208885.39,0.0,1
97.0,0.0,253498.36,253498.36,0.0,3221753.01,3475251.37,0.0,1
272.0,0.0,166972.46,166972.46,0.0,9314.02,176286.48,0.0,1
85.0,1.0,678058.75,678058.75,0.0,0.0,0.0,0.0,1
184.0,1.0,90346.05,90346.05,0.0,0.0,0.0,0.0,1
656.0,1.0,9468064.05,9468064.05,0.0,0.0,0.0,0.0,1
477.0,0.0,815297.9,815297.9,0.0,363475.49,1178773.39,0.0,1
140.0,0.0,2873536.01,2873536.01,0.0,0.0,2873536.01,0.0,1
36.0,0.0,103056.0,103056.0,0.0,444182.13,547238.13,0.0,1
260.0,0.0,60226.06,60226.06,0.0,103183.19,163409.25,0.0,1
558.0,1.0,244519.75,244519.75,0.0,0.0,0.0,0.0,1
92.0,0.0,21574.55,21574.55,0.0,0.0,21574.55,0.0,1
709.0,1.0,66516.2,66516.2,0.0,0.0,0.0,0.0,1
297.0,0.0,57466.42,57466.42,0.0,1001258.8,1058725.22,0.0,1
35.0,0.0,136983.26,136983.26,0.0,0.0,136983.26,0.0,1
294.0,1.0,806863.3,806863.3,0.0,0.0,0.0,0.0,1
414.0,1.0,216000.95,216000.95,0.0,0.0,0.0,0.0,1
391.0,1.0,235763.38,235763.38,0.0,0.0,0.0,0.0,1
474.0,1.0,87167.88,87167.88,0.0,0.0,0.0,0.0,1
645.0,1.0,21990.52,21990.52,0.0,0.0,0.0,0.0,1
501.0,1.0,10000000.0,18020192.15,8020192.15,0.0,0.0,0.0,1
510.0,1.0,3178881.71,3178881.71,0.0,0.0,0.0,0.0,1
264.0,0.0,627586.04,627586.04,0.0,126625.85,754211.89,0.0,1
113.0,0.0,314976.75,314976.75,0.0,0.0,314976.75,0.0,1
80.0,1.0,62134.33,62134.33,0.0,0.0,0.0,0.0,1
317.0,0.0,7535.58,7535.58,0.0,44609.54,52145.11,0.0,1
693.0,1.0,463891.31,463891.31,0.0,0.0,0.0,0.0,1
23.0,1.0,146127.1,146127.1,0.0,0.0,0.0,0.0,1
421.0,0.0,19729.68,19729.68,0.0,0.0,19729.68,0.0,1
477.0,0.0,1720600.92,1720600.92,0.0,5085691.59,6806292.51,0.0,1
216.0,0.0,1697655.62,1697655.62,0.0,0.0,1697655.62,0.0,1
267.0,1.0,1259972.05,1259972.05,0.0,0.0,0.0,0.0,1
351.0,1.0,9772559.35,9772559.35,0.0,0.0,0.0,0.0,1
683.0,1.0,6545346.16,6545346.16,0.0,0.0,0.0,0.0,1
381.0,0.0,703882.14,703882.14,0.0,100650.86,804533.01,0.0,1
186.0,0.0,229909.57,0.0,0.0,0.0,229909.57,0.0,1
652.0,1.0,80397.86,80397.86,0.0,0.0,0.0,0.0,1
629.0,0.0,7922.98,7922.98,0.0,0.0,7922.98,0.0,1
495.0,1.0,58737.53,58737.53,0.0,0.0,0.0,0.0,1
510.0,0.0,3178881.71,3178881.71,0.0,0.0,3178881.71,0.0,1
459.0,0.0,46130.88,46130.88,0.0,0.0,46130.88,0.0,1
495.0,1.0,255286.59,255286.59,0.0,0.0,0.0,0.0,1
665.0,1.0,454483.23,454483.23,0.0,0.0,0.0,0.0,1
98.0,1.0,63624.08,63624.08,0.0,0.0,0.0,0.0,1
319.0,1.0,1033878.67,1033878.67,0.0,0.0,0.0,0.0,1
305.0,0.0,456930.88,456930.88,0.0,0.0,456930.88,0.0,1
541.0,1.0,3297243.38,3297243.38,0.0,0.0,0.0,0.0,1
196.0,1.0,553399.25,553399.25,0.0,0.0,0.0,0.0,1
15.0,1.0,248056.41,248056.41,0.0,0.0,0.0,0.0,1
603.0,1.0,2319926.01,2319926.01,0.0,0.0,0.0,0.0,1
415.0,1.0,13659.45,13659.45,0.0,0.0,0.0,0.0,1
730.0,1.0,1665334.68,1665334.68,0.0,0.0,0.0,0.0,1
717.0,0.0,116798.38,116798.38,0.0,896815.57,1013613.95,0.0,1
679.0,1.0,3150438.28,3150438.28,0.0,0.0,0.0,0.0,1
501.0,1.0,73328.47,73328.47,0.0,0.0,0.0,0.0,1
172.0,1.0,800024.12,800024.12,0.0,0.0,0.0,0.0,1
436.0,1.0,539658.73,539658.73,0.0,0.0,0.0,0.0,1
367.0,0.0,362672.57,362672.57,0.0,3.51,362676.08,0.0,1
142.0,0.0,78810.3,78810.3,0.0,802788.52,881598.82,0.0,1
583.0,0.0,2149658.47,2149658.47,0.0,0.0,2149658.47,0.0,1
31.0,0.0,587031.2,587031.2,0.0,338247.75,925278.94,0.0,1
572.0,1.0,82504.16,82504.16,0.0,0.0,0.0,0.0,1
509.0,0.0,120411.9,120411.9,0.0,699540.99,819952.88,0.0,1
115.0,1.0,1001167.03,1001167.03,0.0,0.0,0.0,0.0,1
211.0,1.0,1049232.11,1049232.11,0.0,0.0,0.0,0.0,1
296.0,0.0,890964.06,890964.06,0.0,171113.6,1062077.66,0.0,1
736.0,1.0,537539.57,537539.57,0.0,0.0,0.0,0.0,1
237.0,0.0,106681.18,106681.18,0.0,0.0,106681.18,0.0,1
345.0,1.0,132973.41,132973.41,0.0,0.0,0.0,0.0,1
738.0,0.0,114490.39,114490.39,0.0,166082.07,280572.46,0.0,1
337.0,1.0,658637.38,658637.38,0.0,0.0,0.0,0.0,1
12.0,1.0,1041647.06,1041647.06,0.0,0.0,0.0,0.0,1
594.0,0.0,1592602.27,1592602.27,0.0,561920.93,2154523.2,0.0,1
606.0,0.0,455788.55,455788.55,0.0,0.0,455788.55,0.0,1
489.0,0.0,177925.98,177925.98,0.0,70857.67,248783.65,0.0,1
59.0,1.0,1011606.26,1011606.26,0.0,0.0,0.0,0.0,1
398.0,0.0,3580542.06,3580542.06,0.0,0.0,3580542.06,0.0,1
157.0,1.0,2498837.82,2498837.82,0.0,0.0,0.0,0.0,1
594.0,1.0,28936.11,28936.11,0.0,0.0,0.0,0.0,1
399.0,0.0,1082200.06,1082200.06,0.0,0.0,1082200.06,0.0,1
59.0,1.0,44733.5,44733.5,0.0,0.0,0.0,0.0,1
554.0,1.0,9421856.87,9421856.87,0.0,0.0,0.0,0.0,1
584.0,0.0,597806.2,597806.2,0.0,0.0,597806.2,0.0,1
353.0,1.0,275082.0,275082.0,0.0,0.0,0.0,0.0,1
694.0,1.0,6204.71,6204.71,0.0,0.0,0.0,0.0,1
442.0,1.0,2758096.0,2758096.0,0.0,0.0,0.0,0.0,1
284.0,0.0,741277.85,741277.85,0.0,563297.96,1126479.01,0.0,1
528.0,1.0,181224.98,181224.98,0.0,0.0,0.0,0.0,1
625.0,1.0,10000000.0,13020974.53,3020974.53,0.0,0.0,0.0,1
520.0,0.0,658855.33,658855.33,0.0,4937941.18,5596796.51,0.0,1
90.0,1.0,266746.42,266746.42,0.0,0.0,0.0,0.0,1
261.0,0.0,1954854.24,1954854.24,0.0,467323.58,2422177.82,0.0,1
512.0,1.0,8991625.83,8991625.83,0.0,0.0,0.0,0.0,1
554.0,0.0,0.0,0.0,0.0,230289.66,230289.66,0.0,1
254.0,1.0,541115.02,541115.02,0.0,0.0,0.0,0.0,1
614.0,0.0,2739248.3,2739248.3,0.0,15505667.41,18244915.71,0.0,1
701.0,0.0,496420.67,496420.67,0.0,16031.49,512452.16,0.0,1
249.0,0.0,1306690.61,1306690.61,0.0,108351.28,1415041.89,0.0,1
325.0,1.0,30846.84,30846.84,0.0,0.0,0.0,0.0,1
105.0,0.0,539087.79,539087.79,0.0,44825.34,583913.14,0.0,1
211.0,1.0,1330802.24,1330802.24,0.0,0.0,0.0,0.0,1
735.0,1.0,256417.06,256417.06,0.0,0.0,0.0,0.0,1
500.0,1.0,21832.43,21832.43,0.0,0.0,0.0,0.0,1
358.0,0.0,361877.28,361877.28,0.0,380179.71,742056.99,0.0,1
36.0,0.0,819503.92,819503.92,0.0,255585.23,1470226.48,0.0,1
7.0,0.0,164.0,164.0,0.0,4068.0,0.0,0.0,1
269.0,1.0,278619.91,278619.91,0.0,0.0,0.0,0.0,1
6.0,1.0,17246.0,17246.0,0.0,0.0,101717.84,0.0,1
282.0,1.0,1709224.02,1709224.02,0.0,0.0,0.0,0.0,1
561.0,1.0,31945.44,31945.44,0.0,0.0,0.0,0.0,1
190.0,1.0,265747.73,265747.73,0.0,0.0,0.0,0.0,1
483.0,1.0,3488355.65,3488355.65,0.0,0.0,0.0,0.0,1
216.0,1.0,1697655.62,1697655.62,0.0,0.0,0.0,0.0,1
436.0,0.0,539658.73,539658.73,0.0,0.0,539658.73,0.0,1
274.0,1.0,24279.32,24279.32,0.0,0.0,0.0,0.0,1
305.0,0.0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,1
336.0,1.0,38115.0,38115.0,0.0,0.0,0.0,0.0,1
385.0,1.0,868004.62,868004.62,0.0,0.0,0.0,0.0,1
100.0,1.0,28871.9,28871.9,0.0,0.0,0.0,0.0,1
383.0,1.0,106601.15,106601.15,0.0,0.0,0.0,0.0,1
357.0,0.0,790332.43,790332.43,0.0,2384548.88,3174881.31,0.0,1
454.0,0.0,1172700.63,1172700.63,0.0,202614.09,1375314.72,0.0,1
515.0,0.0,12804.74,12804.74,0.0,116946.42,129751.15,0.0,1
436.0,1.0,4135944.29,4135944.29,0.0,0.0,0.0,0.0,1
277.0,1.0,621387.64,621387.64,0.0,0.0,0.0,0.0,1
348.0,1.0,7445820.78,7445820.78,0.0,0.0,0.0,0.0,1
348.0,1.0,142715.07,142715.07,0.0,0.0,0.0,0.0,1
655.0,1.0,45758.71,45758.71,0.0,0.0,0.0,0.0,1
191.0,0.0,132294.93,132294.93,0.0,640652.41,772947.34,0.0,1
362.0,0.0,60314.32,60314.32,0.0,181574.4,241888.72,0.0,1
1.0,1.0,1277212.77,1277212.77,0.0,0.0,0.0,0.0,1
486.0,0.0,214793.32,214793.32,0.0,0.0,214793.32,0.0,1
129.0,0.0,139210.23,139210.23,0.0,389208.21,528418.44,0.0,1
351.0,0.0,118111.77,118111.77,0.0,0.0,118111.77,0.0,1
18.0,0.0,295664.18,295664.18,0.0,10184336.54,10480000.72,0.0,1
619.0,1.0,347893.16,347893.16,0.0,0.0,0.0,0.0,1
510.0,0.0,550231.35,550231.35,0.0,919044.92,1469276.27,0.0,1
398.0,1.0,10000000.0,25618179.9,15618179.9,0.0,0.0,0.0,1
551.0,1.0,407907.34,407907.34,0.0,0.0,0.0,0.0,1
249.0,0.0,2085019.56,2085019.56,0.0,152830.87,2237850.44,0.0,1
126.0,0.0,1244037.74,1244037.74,0.0,0.0,1244037.74,0.0,1
177.0,1.0,63210.91,63210.91,0.0,0.0,0.0,0.0,1
616.0,0.0,1265656.44,1265656.44,0.0,653351.54,1919007.98,0.0,1
517.0,0.0,4993938.87,4993938.87,0.0,743498.25,5737437.12,0.0,1
336.0,1.0,1950022.93,1950022.93,0.0,0.0,0.0,0.0,1
84.0,0.0,39379.45,39379.45,0.0,188532.97,227912.43,0.0,1
399.0,0.0,1442075.9,1442075.9,0.0,168728.6,1610804.5,0.0,1
671.0,0.0,36956.27,36956.27,0.0,116628.89,153585.15,0.0,1
255.0,1.0,351843.08,351843.08,0.0,0.0,0.0,0.0,1
651.0,0.0,2935952.76,2935952.76,0.0,113270.41,3049223.17,0.0,1
88.0,1.0,4022408.76,4022408.76,0.0,0.0,0.0,0.0,1
342.0,0.0,348952.97,348952.97,0.0,203323.19,552276.17,0.0,1
100.0,1.0,54994.1,54994.1,0.0,0.0,0.0,0.0,1
356.0,0.0,357226.8,357226.8,0.0,0.0,357226.8,0.0,1
84.0,0.0,4830219.15,4830219.15,0.0,0.0,4830219.15,0.0,1
245.0,0.0,124311.57,124311.57,0.0,116019.29,240330.86,0.0,1
212.0,0.0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,1
686.0,0.0,1467968.73,1467968.73,0.0,0.0,1467968.73,0.0,1
418.0,1.0,892376.71,892376.71,0.0,0.0,0.0,0.0,1
239.0,0.0,495991.64,495991.64,0.0,0.0,495991.64,0.0,1
80.0,0.0,42659.39,42659.39,0.0,173558.43,216217.82,0.0,1
243.0,1.0,995710.58,995710.58,0.0,0.0,0.0,0.0,1
637.0,0.0,107246.03,107246.03,0.0,0.0,107246.03,0.0,1
259.0,1.0,8274020.94,8274020.94,0.0,0.0,0.0,0.0,1
59.0,0.0,2050727.81,2050727.81,0.0,0.0,2050727.81,0.0,1
670.0,1.0,1097309.24,1097309.24,0.0,0.0,0.0,0.0,1
619.0,0.0,595854.2,595854.2,0.0,1794660.91,2390515.11,0.0,1
437.0,1.0,119041.12,119041.12,0.0,0.0,0.0,0.0,1
35.0,1.0,136983.26,136983.26,0.0,0.0,0.0,0.0,1
302.0,1.0,1788729.73,1788729.73,0.0,0.0,0.0,0.0,1
316.0,0.0,607684.02,607684.02,0.0,1788810.68,2396494.7,0.0,1
649.0,1.0,30674.98,30674.98,0.0,0.0,0.0,0.0,1
134.0,1.0,100109.03,100109.03,0.0,0.0,0.0,0.0,1
251.0,0.0,345425.57,345425.57,0.0,208488.9,553914.47,0.0,1
386.0,0.0,442290.23,442290.23,0.0,0.0,442290.23,0.0,1
69.0,0.0,353313.55,353313.55,0.0,2808260.05,3161573.6,0.0,1
579.0,1.0,1632500.22,1632500.22,0.0,0.0,0.0,0.0,1
621.0,0.0,3054359.4,3054359.4,0.0,1537363.06,4591722.45,0.0,1
692.0,1.0,466218.08,466218.08,0.0,0.0,0.0,0.0,1
453.0,0.0,134725.66,134725.66,0.0,0.0,134725.66,0.0,1
337.0,1.0,46073.56,46073.56,0.0,0.0,0.0,0.0,1
313.0,1.0,1202443.49,1202443.49,0.0,0.0,0.0,0.0,1
493.0,1.0,144452.14,144452.14,0.0,0.0,0.0,0.0,1
739.0,0.0,8116.53,8116.53,0.0,7638.26,15754.79,0.0,1
170.0,0.0,7246962.16,7246962.16,0.0,1394594.82,8641556.98,0.0,1
547.0,0.0,82764.07,82764.07,0.0,99601.89,182365.96,0.0,1
173.0,1.0,20311.17,20311.17,0.0,0.0,0.0,0.0,1
35.0,1.0,122032.62,122032.62,0.0,0.0,0.0,0.0,1
537.0,0.0,266546.68,266546.68,0.0,0.0,266546.68,0.0,1
456.0,1.0,585396.14,585396.14,0.0,0.0,0.0,0.0,1
336.0,1.0,5903457.39,5903457.39,0.0,0.0,0.0,0.0,1
371.0,0.0,11630.38,11630.38,0.0,36945.1,48575.48,0.0,1
572.0,1.0,340665.18,340665.18,0.0,0.0,0.0,0.0,1
424.0,0.0,671406.79,671406.79,0.0,102024.04,773430.83,0.0,1
445.0,1.0,72901.03,72901.03,0.0,0.0,0.0,0.0,1
159.0,0.0,301193.32,301193.32,0.0,0.0,301193.32,0.0,1
392.0,0.0,542393.87,542393.87,0.0,0.0,542393.87,0.0,1
501.0,0.0,705647.68,705647.68,0.0,0.0,705647.68,0.0,1
509.0,1.0,2656973.04,2656973.04,0.0,0.0,0.0,0.0,1
399.0,1.0,145458.94,145458.94,0.0,0.0,0.0,0.0,1
22.0,1.0,379878.0,379878.0,0.0,0.0,0.0,0.0,1
363.0,0.0,692895.24,692895.24,0.0,716350.14,1409245.38,0.0,1
305.0,1.0,1754597.44,1754597.44,0.0,0.0,0.0,0.0,1
47.0,1.0,1388951.5,1388951.5,0.0,0.0,0.0,0.0,1
608.0,1.0,4716307.48,4716307.48,0.0,0.0,0.0,0.0,1
217.0,1.0,538312.05,538312.05,0.0,0.0,0.0,0.0,1
370.0,1.0,243118.94,243118.94,0.0,0.0,0.0,0.0,1
38.0,1.0,2395.29,2395.29,0.0,0.0,0.0,0.0,1
166.0,1.0,204951.37,204951.37,0.0,0.0,0.0,0.0,1
367.0,1.0,48774.46,48774.46,0.0,0.0,0.0,0.0,1
711.0,0.0,986623.96,986623.96,0.0,1554653.8,2541277.77,0.0,1
116.0,0.0,2066848.27,2066848.27,0.0,0.0,2066848.27,0.0,1
190.0,0.0,265747.73,265747.73,0.0,0.0,265747.73,0.0,1
637.0,0.0,246280.14,246280.14,0.0,2176735.28,2423015.43,0.0,1
285.0,1.0,6249265.86,6249265.86,0.0,0.0,0.0,0.0,1
650.0,1.0,50523.78,50523.78,0.0,0.0,0.0,0.0,1
259.0,0.0,8274020.94,8274020.94,0.0,0.0,8274020.94,0.0,1
350.0,0.0,640648.06,640648.06,0.0,1714269.39,2354917.45,0.0,1
282.0,0.0,371669.59,371669.59,0.0,1636.52,373306.12,0.0,1
537.0,1.0,34238.2,34238.2,0.0,0.0,0.0,0.0,1
272.0,0.0,5141769.94,5141769.94,0.0,0.0,5141769.94,0.0,1
284.0,1.0,160296.55,160296.55,0.0,0.0,0.0,0.0,1
271.0,0.0,5926745.36,5926745.36,0.0,2380392.38,8307137.74,0.0,1
685.0,1.0,4886423.05,4886423.05,0.0,0.0,0.0,0.0,1
464.0,0.0,125464.42,125464.42,0.0,332131.92,457596.34,0.0,1
692.0,0.0,2109967.47,2109967.47,0.0,1830441.07,3940408.54,0.0,1
658.0,1.0,619824.64,619824.64,0.0,0.0,0.0,0.0,1
352.0,0.0,75734.99,75734.99,0.0,3474246.35,3549981.33,0.0,1
458.0,1.0,167806.93,167806.93,0.0,0.0,0.0,0.0,1
427.0,0.0,1171751.17,1171751.17,0.0,0.0,1171751.17,0.0,1
632.0,1.0,52541.42,52541.42,0.0,0.0,0.0,0.0,1
164.0,0.0,175267.61,175267.61,0.0,73374.37,248641.98,0.0,1
271.0,0.0,279776.54,279776.54,0.0,0.0,279776.54,0.0,1
1.0,1.0,235238.66,235238.66,0.0,0.0,0.0,0.0,1
375.0,1.0,821138.21,821138.21,0.0,0.0,0.0,0.0,1
212.0,1.0,1434440.31,1434440.31,0.0,0.0,0.0,0.0,1
186.0,1.0,327282.92,327282.92,0.0,0.0,0.0,0.0,1
31.0,0.0,378204.02,378204.02,0.0,0.0,378204.02,0.0,1
578.0,0.0,190815.79,190815.79,0.0,1686901.31,1877717.1,0.0,1
353.0,1.0,839008.91,839008.91,0.0,0.0,0.0,0.0,1
102.0,1.0,46081.45,46081.45,0.0,0.0,0.0,0.0,1
352.0,0.0,614145.31,614145.31,0.0,0.0,614145.31,0.0,1
47.0,0.0,61487.67,61487.67,0.0,0.0,61487.67,0.0,1
578.0,1.0,978103.4,978103.4,0.0,0.0,0.0,0.0,1
410.0,1.0,1232013.7,1232013.7,0.0,0.0,0.0,0.0,1
487.0,1.0,321307.31,321307.31,0.0,0.0,0.0,0.0,1
354.0,1.0,10000000.0,19299230.13,9299230.13,0.0,0.0,0.0,1
671.0,1.0,10000000.0,33441041.46,23441041.46,0.0,0.0,0.0,1
721.0,0.0,23639.56,23639.56,0.0,140063.53,163703.1,0.0,1
572.0,1.0,2000718.2,2000718.2,0.0,0.0,0.0,0.0,1
664.0,0.0,171935.25,171935.25,0.0,1659262.19,1831197.43,0.0,1
447.0,1.0,834592.4,834592.4,0.0,0.0,0.0,0.0,1
651.0,0.0,130777.09,130777.09,0.0,0.0,130777.09,0.0,1
392.0,1.0,542393.87,542393.87,0.0,0.0,0.0,0.0,1
501.0,1.0,772379.36,772379.36,0.0,0.0,0.0,0.0,1
581.0,1.0,2562459.56,2562459.56,0.0,0.0,0.0,0.0,1
711.0,1.0,2580055.17,2580055.17,0.0,0.0,0.0,0.0,1
616.0,1.0,89846.18,89846.18,0.0,0.0,0.0,0.0,1
406.0,1.0,184588.59,184588.59,0.0,0.0,0.0,0.0,1
582.0,0.0,1158373.23,1158373.23,0.0,4318604.9,5476978.13,0.0,1
599.0,0.0,1074.81,1074.81,0.0,0.0,1074.81,0.0,1
657.0,1.0,41428.9,41428.9,0.0,0.0,0.0,0.0,1
6.0,1.0,10565.0,10565.0,0.0,0.0,0.0,0.0,1
225.0,1.0,10276.87,10276.87,0.0,0.0,0.0,0.0,1
116.0,1.0,12477.96,12477.96,0.0,0.0,0.0,0.0,1
136.0,0.0,7563536.91,7563536.91,0.0,667243.49,8265310.34,0.0,1
638.0,1.0,345116.0,345116.0,0.0,0.0,0.0,0.0,1
443.0,0.0,1795622.71,1795622.71,0.0,307814.85,2103437.56,0.0,1
400.0,1.0,460689.45,460689.45,0.0,0.0,0.0,0.0,1
285.0,0.0,212975.59,212975.59,0.0,1744147.16,1957122.75,0.0,1
349.0,0.0,3309631.1,3309631.1,0.0,0.0,3309631.1,0.0,1
413.0,0.0,786278.72,786278.72,0.0,0.0,786278.72,0.0,1
101.0,1.0,2388251.16,2388251.16,0.0,0.0,0.0,0.0,1
685.0,0.0,1933121.35,1933121.35,0.0,298353.09,2231474.43,0.0,1
696.0,0.0,343972.5,343972.5,0.0,0.0,343972.5,0.0,1
528.0,0.0,392767.71,392767.71,0.0,90169.81,482937.52,0.0,1
40.0,0.0,26950.06,26950.06,0.0,255430.21,282380.27,0.0,1
460.0,0.0,1424002.7,1424002.7,0.0,11407.5,1435410.19,0.0,1
6.0,0.0,33332.86,33332.86,0.0,31002.0,0.0,0.0,1
472.0,1.0,2739869.62,2739869.62,0.0,0.0,0.0,0.0,1
557.0,1.0,643052.88,643052.88,0.0,0.0,0.0,0.0,1
557.0,0.0,74709.4,74709.4,0.0,233625.43,308334.83,0.0,1
362.0,1.0,60314.32,60314.32,0.0,0.0,0.0,0.0,1
525.0,1.0,203280.85,203280.85,0.0,0.0,0.0,0.0,1
340.0,0.0,92145.4,92145.4,0.0,388798.48,480943.88,0.0,1
244.0,0.0,1946.74,1946.74,0.0,403800.11,405746.85,0.0,1
720.0,0.0,57040.65,57040.65,0.0,0.0,57040.65,0.0,1
697.0,1.0,620791.47,620791.47,0.0,0.0,0.0,0.0,1
465.0,0.0,563388.67,563388.67,0.0,0.0,563388.67,0.0,1
462.0,0.0,151994.59,151994.59,0.0,0.0,151994.59,0.0,1
600.0,1.0,3455440.17,3455440.17,0.0,0.0,0.0,0.0,1
123.0,0.0,629958.0,629958.0,0.0,403252.79,1033210.79,0.0,1
303.0,0.0,786480.78,786480.78,0.0,1590386.44,2376867.23,0.0,1
633.0,0.0,4128853.75,4128853.75,0.0,13982778.91,18111632.66,0.0,1
591.0,0.0,4863106.47,4863106.47,0.0,0.0,4863106.47,0.0,1
214.0,0.0,39525.63,39525.63,0.0,61266.78,100792.41,0.0,1
739.0,0.0,194521.28,194521.28,0.0,7203373.74,7397895.02,0.0,1
405.0,0.0,70382.18,70382.18,0.0,999649.42,1070031.6,0.0,1
575.0,0.0,367263.47,367263.47,0.0,2275172.08,2642435.54,0.0,1
608.0,1.0,388171.95,388171.95,0.0,0.0,0.0,0.0,1
125.0,1.0,222097.11,222097.11,0.0,0.0,0.0,0.0,1
320.0,0.0,767879.02,767879.02,0.0,302527.93,1070406.95,0.0,1
398.0,1.0,1498296.47,1498296.47,0.0,0.0,0.0,0.0,1
425.0,0.0,10000000.0,10000000.0,0.0,1727027.89,11727027.89,0.0,1
379.0,0.0,4445514.2,4445514.2,0.0,910628.33,5356142.53,0.0,1
661.0,1.0,2140888.35,2140888.35,0.0,0.0,0.0,0.0,1
386.0,0.0,1500582.08,1500582.08,0.0,24882357.62,26382939.7,0.0,1
267.0,0.0,2926854.05,2926854.05,0.0,0.0,2926854.05,0.0,1
326.0,0.0,829645.3,829645.3,0.0,0.0,829645.3,0.0,1
52.0,0.0,128426.58,128426.58,0.0,0.0,128426.58,0.0,1
183.0,0.0,627903.12,627903.12,0.0,0.0,627903.12,0.0,1
129.0,1.0,139210.23,139210.23,0.0,0.0,0.0,0.0,1
152.0,1.0,102945.99,102945.99,0.0,0.0,0.0,0.0,1
288.0,0.0,722832.95,722832.95,0.0,0.0,722832.95,0.0,1
188.0,0.0,5777706.65,5777706.65,0.0,0.0,5777706.65,0.0,1
538.0,0.0,2136099.59,2136099.59,0.0,466582.86,2602682.46,0.0,1
485.0,0.0,1425802.24,1425802.24,0.0,3978784.16,5404586.4,0.0,1
594.0,1.0,389250.9,389250.9,0.0,0.0,0.0,0.0,1
214.0,0.0,1368391.5,1368391.5,0.0,258210.84,1626602.34,0.0,1
446.0,1.0,171878.27,171878.27,0.0,0.0,0.0,0.0,1
741.0,1.0,5674547.89,5674547.89,5674547.89,0.0,0.0,1.0,1
261.0,1.0,196561.69,196561.69,0.0,0.0,0.0,0.0,1
20.0,1.0,16614.82,16614.82,0.0,0.0,0.0,0.0,1
557.0,0.0,3571807.73,3571807.73,0.0,527694.86,4099502.59,0.0,1
737.0,1.0,2194533.79,2194533.79,0.0,0.0,0.0,0.0,1
734.0,0.0,23912.2,23912.2,0.0,338951.65,362863.85,0.0,1
387.0,0.0,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,1
